fiyat,yil,marka,seri,model,kilometre,vites_tipi,yakit_tipi,cekis,yakit_deposu,motor_hacmi,motor_gucu,boyali_parca,degisen_parca,fiyat_log
328900,7,Fiat,1.3 MultiJet Safeline ESP 90 Ps Combi,Doblo,82000,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,2,1,12.703509032177148
435000,11,Opel,Astra 1.6 Edition,Astra,115897,Düz,Benzin,Önden Çekiş,56.0,1598,115.0,0,0,12.983101310070822
335000,10,Peugeot,301 1.6 Hdi Allure,301,135506,Düz,Benzin,Önden Çekiş,50.0,1560,92.0,5,8,12.721885810807203
300000,19,Renault,Symbol 1.4 Expression,Symbol,170798,Düz,Benzin,Önden Çekiş,50.0,1390,75.0,9,1,12.611537753638338
211900,12,Renault,Symbol 1.5 dCi Authentique,Symbol,272450,Düz,Dizel,Önden Çekiş,50.0,1461,65.0,2,2,12.263869744256391
299500,12,Renault,Clio 1.5 dCi Authentique,Clio,111284,Düz,Dizel,Önden Çekiş,55.0,1461,65.0,0,0,12.609869696537642
350000,17,Toyota,Corolla 1.4 D-4D Luna,Corolla,151306,Düz,Dizel,Önden Çekiş,55.0,1364,90.0,4,4,12.765688433465597
199900,15,Ford,Transit Connect K210 S 1.8 TDCi Standart şasi,Transit Connect,215150,Düz,Dizel,Önden Çekiş,60.0,1753,90.0,3,0,12.205572520488492
330000,17,Hyundai,Getz 1.4 DOHC AB AC,Getz,99602,Düz,Benzin,Önden Çekiş,45.0,1399,97.0,2,0,12.706847933442663
299500,11,Fiat,Punto EVO 1.4 Fire My Life Start-Stop,Punto,173595,Düz,LPG & Benzin,Önden Çekiş,45.0,1368,77.0,0,0,12.609869696537642
375000,8,Renault,Clio SportTourer 1.5 dCi Joy,Clio,101436,Düz,Dizel,Önden Çekiş,45.0,1461,75.0,2,1,12.834681304952548
251000,13,Ford,Fiesta 1.4 TDCi Titanium,Fiesta,180799,Düz,Dizel,Önden Çekiş,45.0,1398,68.0,6,2,12.43320821811392
333000,7,Fiat,1.3 MultiJet Popstar 75 Ps Hatchback,Punto,58186,Düz,LPG & Benzin,Önden Çekiş,45.0,1248,74.0,0,0,12.71589776896258
248000,12,Fiat,Punto EVO 1.3 Mjet Active,Punto,202329,Düz,Dizel,Önden Çekiş,45.0,1248,75.0,4,0,12.421184025147118
397500,6,Fiat,Doblo Combi 1.6 Multijet Premio,Doblo,110188,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,3,2,12.892950213076524
400000,6,Citroen,1.6 HDI Feel 93 Ps Sedan,C-Elysee,129446,Düz,Dizel,Önden Çekiş,48.0,1560,92.0,3,0,12.89921982609012
284900,9,Opel,Corsa 1.2 Twinport Active 15 Alaşım Jant,Corsa,88271,Düz,Benzin,Önden Çekiş,45.0,1229,85.0,0,0,12.559893520486
352500,11,Opel,Astra Classic III 1.6i 16V Essentia Easytronic,Astra,173701,Otomatik,LPG & Benzin,Önden Çekiş,52.0,1598,115.0,3,0,12.772805901234461
169900,18,Hyundai,GETZ 1.3 GLS,Getz,242441,Düz,LPG & Benzin,Önden Çekiş,45.0,1341,82.0,0,2,12.042965307660024
279900,9,Fiat,Linea 1.3 Multijet Urban,Linea,220371,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,3,3,12.542187675503545
325000,11,Renault,Fluence 1.5 dCi Extreme,Fluence,192050,Düz,Dizel,Önden Çekiş,60.0,1461,110.0,3,0,12.691580461311874
359900,11,Ford,Fiesta 1.4 Titanium,Fiesta,87938,Düz,Benzin,Önden Çekiş,42.0,1388,96.0,0,0,12.793581494067123
280000,13,Ford,Fiesta 1.4 Titanium,Fiesta,288000,Düz,Dizel,Önden Çekiş,42.0,1388,96.0,8,0,12.542544882151386
260000,19,Ford,Transit Connect T220 S 1.8 TDdi,Transit Connect,211421,Düz,Dizel,Önden Çekiş,60.0,1753,75.0,6,1,12.468436909997665
195000,18,Renault,Symbol1.5 dCi Alize ( 80 ),Symbol,230000,Düz,Dizel,Önden Çekiş,50.0,1461,80.0,0,0,12.180754837545884
217500,12,Kia,Rio 1.4 GSL Trend,Rio,199100,Düz,Benzin,Önden Çekiş,45.0,1399,97.0,2,0,12.289954129510877
280000,11,Fiat,Doblo Combi 1.3 Multijet Dynamic,Doblo,217000,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,0,1,12.542544882151386
290000,10,Fiat,Doblo Combi 1.3 M.jet Easy,Doblo,86900,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,0,0,12.577636201962656
250000,10,Fiat,Punto 1.2 Pop S-S,Punto,271614,Düz,Benzin,Önden Çekiş,45.0,1242,69.0,4,0,12.429216196844383
775000,5,Hyundai,1.6 CRDI 4x2 Elite DCT 136 Ps SUV,Tucson,186900,Düz,Dizel,Önden Çekiş,62.0,1598,134.0,0,1,13.560618308335483
400000,6,Renault,1.0 SCe Joy 75 Ps Sedan,Symbol,84593,Düz,Benzin,Önden Çekiş,50.0,9980,74.0,0,0,12.89921982609012
169900,17,Hyundai,Matrix 1.6 GLS,Matrix,275189,Düz,LPG & Benzin,Önden Çekiş,55.0,1599,103.0,3,4,12.042965307660024
358500,8,Fiat,1.3 MultiJet Safeline 90 Ps Combi,Doblo,96850,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,1,0,12.789683939021812
244500,12,Hyundai,Matrix 1.5 CRDi VGT Style,Matrix,85395,Düz,Dizel,Önden Çekiş,55.0,1493,110.0,5,0,12.406970587897064
420000,8,Opel,1.4 Essentia Otomatik 90 Ps Hatchback,Corsa,83121,Düz,Benzin,Önden Çekiş,45.0,1398,89.0,0,0,12.948009990259552
250000,15,Fiat,Linea 1.3 Multijet Active,Linea,167521,Düz,Dizel,Önden Çekiş,45.0,1248,90.0,2,2,12.429216196844383
305000,14,Ford,Fiesta 1.4 Titanium,Fiesta,176100,Düz,LPG & Benzin,Önden Çekiş,42.0,1388,96.0,0,1,12.628067055589549
295000,12,Fiat,Punto EVO 1.4 8V Active,Punto,158000,Otomatik,Benzin,Önden Çekiş,45.0,1368,77.0,5,3,12.594730635321957
298500,11,Chevrolet,Aveo 1.3 D LTZ,Aveo,173881,Düz,Dizel,Önden Çekiş,46.0,1248,95.0,0,0,12.606525211814795
345900,9,Ford,Fiesta 1.25 Trend X,Fiesta,121112,Düz,Benzin,Önden Çekiş,42.0,1242,82.0,0,0,12.75390499492526
230000,18,Ford,Fiesta 1.4 TDCi Comfort,Fiesta,225000,Düz,Dizel,Önden Çekiş,45.0,1399,68.0,0,0,12.345834587905333
350000,12,Fiat,Linea 1.6 Multijet Emotion Plus,Linea,126723,Düz,Dizel,Önden Çekiş,45.0,1598,105.0,2,2,12.765688433465597
353000,8,Fiat,Linea 1.3 Multijet Lounge GSR,Linea,86115,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,1,12.774223335915433
271500,14,Hyundai,i30 1.6 CRDi Select,i30,213603,Düz,Dizel,Önden Çekiş,53.0,1582,115.0,0,0,12.511717418356127
420000,8,Fiat,1.3 EcoJet Premio 90 Ps Combi,Doblo,114302,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,0,1,12.948009990259552
310000,6,Fiat,1.6 MultiJet Maxi Safeline ESP 105 Ps Combi,Doblo,165070,Düz,Dizel,Önden Çekiş,60.0,1598,103.0,0,2,12.644327576461329
390000,8,Peugeot,1.4 HDI Active 69 Ps Hatchback,208,112885,Düz,Dizel,Önden Çekiş,50.0,1398,68.0,1,0,12.873902018105829
360000,9,Fiat,Linea 1.3 Multijet Pop,Linea,145745,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,3,0,12.793859310432293
315900,8,Fiat,Linea 1.3 Multijet Actual,Linea,60250,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,1,12.663180986790177
280000,17,Fiat,Albea 1.4 Fire Active,Albea,217334,Düz,Benzin,Önden Çekiş,45.0,1368,77.0,6,0,12.542544882151386
467500,4,Fiat,1.6 MultiJet Easy DCT 120 Ps Sedan,Egea,87625,Otomatik,Dizel,Önden Çekiş,45.0,1598,118.0,0,0,13.055154627710879
485000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,11935,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,2,13.091904169919621
517000,5,Renault,Clio SportTourer 1.5 dCi Icon EDC,Clio,118100,Otomatik,Dizel,Önden Çekiş,45.0,1461,90.0,0,0,13.155798153490567
234900,12,Nissan,Micra 1.2 Passion,Micra,169204,Düz,Benzin,Önden Çekiş,41.0,1198,80.0,2,0,12.366915170647005
360000,13,Renault,Clio 1.5 dCi Authentique,Clio,230000,Düz,Dizel,Önden Çekiş,55.0,1461,65.0,8,0,12.793859310432293
390000,10,Hyundai,Accent Blue 1.4 D-CVVT Mode,Accent,139500,Düz,Benzin,Önden Çekiş,43.0,1368,100.0,0,0,12.873902018105829
242000,14,Dacia,Sandero 1.4 Ambiance,Sandero,130000,Düz,LPG & Benzin,Önden Çekiş,50.0,1390,75.0,0,0,12.396693005138824
470000,1,Fiat,1.4 Fire Easy Plus 95 Ps Sedan,Egea,11885,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,0,0,13.060487973686241
450000,7,Hyundai,1.2 MPI Elite 84 Ps Hatchback,i20,160020,Düz,Benzin,Önden Çekiş,50.0,1248,83.0,0,0,13.017002861746503
442000,1,Fiat,1.6 MultiJet Premio Plus 120 Ps Combi,Doblo,124000,Düz,Dizel,Önden Çekiş,60.0,1598,118.0,0,0,12.999065161059836
370000,6,Fiat,1.6 MultiJet Comfort DCT 120 Ps Sedan,Egea,220000,Otomatik,Dizel,Önden Çekiş,45.0,1598,118.0,0,0,12.821258284620408
345000,9,Renault,Clio 1.5 dCi Icon EDC,Clio,217500,Düz,Benzin,Önden Çekiş,45.0,1461,90.0,0,0,12.751299696013497
665000,7,Seat,1.4 EcoTSI ACT Xcellence DSG 150 Ps SUV,Ateca,62075,Düz,Benzin,Önden Çekiş,50.0,1395,148.0,0,0,13.407542319637992
420000,10,Jeep,Compass 2.0 Limited,Compass,153734,Düz,Benzin,Önden Çekiş,51.0,1998,156.0,4,0,12.948009990259552
350000,9,Fiat,Linea 1.3 Multijet Pop,Linea,97604,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,2,0,12.765688433465597
345000,10,Fiat,Linea 1.3 Multijet Pop,Linea,176908,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,3,0,12.751299696013497
300000,6,Fiat,Linea 1.3 Multijet Pop,Linea,183000,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,3,0,12.611537753638338
355000,13,Toyota,COROLLA SEDAN 1.33 COMFORT,Corolla,285000,Düz,Benzin,Önden Çekiş,55.0,1329,99.0,1,2,12.779873068457553
400000,8,Citroen,C- Elysee 1.6 HDİ Confort,C- Elysee,154000,Düz,Dizel,Önden Çekiş,48.0,1560,92.0,0,0,12.89921982609012
350000,12,Fiat,Linea 1.3 Multijet Active Plus,Linea,206031,Düz,Dizel,Önden Çekiş,45.0,1248,90.0,6,0,12.765688433465597
370000,9,Fiat,Linea 1.3 Multijet Active Plus,Linea,128487,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,1,0,12.821258284620408
280000,10,Fiat,Linea 1.4 Fire Actual,Linea,144000,Düz,Benzin,Önden Çekiş,45.0,1368,77.0,3,0,12.542544882151386
300000,16,Renault,Clio 1.5 dCi Expression,Clio,137332,Düz,Dizel,Önden Çekiş,55.0,1461,75.0,3,1,12.611537753638338
321000,10,Citroen,C- Elysee 1.2 VTi Attraction,C- Elysee,103700,Düz,Benzin,Önden Çekiş,50.0,1199,72.0,0,0,12.679196402112153
230000,17,Volkswagen,Polo 1.4 Goal,Polo,221103,Düz,LPG & Benzin,Önden Çekiş,45.0,1390,75.0,3,0,12.345834587905333
260000,7,Fiat,1.3 MultiJet Easy ESP 90 Ps Combi,Doblo,235000,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,7,0,12.468436909997665
450000,3,Fiat,1.6 MultiJet Premio Plus 120 Ps Combi,Doblo,27000,Düz,Dizel,Önden Çekiş,60.0,1598,118.0,0,0,13.017002861746503
480000,3,Fiat,1.3 MultiJet Maxi Safeline 95 Ps Combi,Doblo,85369,Düz,Dizel,Önden Çekiş,60.0,1248,94.0,0,0,13.081541382884074
300000,4,Fiat,1.2 Fire City Cross 69 Ps Hatchback,Panda,83000,Düz,Benzin,Önden Çekiş,37.0,1242,68.0,5,0,12.611537753638338
290000,16,Ford,Focus 1.6 Trend,Focus,185000,Düz,Dizel,Önden Çekiş,55.0,1596,100.0,0,0,12.577636201962656
250000,15,Ford,Focus 1.6 TDCi Trend,Focus,210000,Düz,Dizel,Önden Çekiş,55.0,1560,109.0,5,2,12.429216196844383
605000,9,Volkswagen,Jetta 1.6 TDI Highline DSG,Jetta,98429,Otomatik,Dizel,Önden Çekiş,55.0,1598,105.0,3,0,13.312983737012978
256000,20,Bmw,318i,3 Serisi,248000,Otomatik,Benzin,Arkadan İtiş,63.0,1995,143.0,0,0,12.4529327234617
290000,13,Suzuki,SX4 1.6 DDiS GL,SX4,201000,Düz,Dizel,Önden Çekiş,50.0,1560,89.0,0,0,12.577636201962656
310000,12,Citroen,C5 1.6 HDi Confort,C5,336423,Düz,Dizel,Önden Çekiş,71.0,1560,112.0,6,0,12.644327576461329
340000,12,Renault,Megane 1.5 dCi Privilege,Megane,195017,Düz,Dizel,Önden Çekiş,60.0,1461,105.0,2,2,12.736700896592344
310000,11,Ford,Transit Connect K210 S 1.8 TDCi Standart şasi,Transit Connect,205000,Düz,Dizel,Önden Çekiş,60.0,1753,90.0,6,1,12.644327576461329
500000,1,Hyundai,1.4 MPI Jump 100 Ps Hatchback,i20,6850,Düz,Benzin,Önden Çekiş,40.0,1368,99.0,0,0,13.122363377404328
550000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,6113,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.217673557208654
500000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,9850,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.122363377404328
395000,7,Dacia,Duster 1.5 dCi Ambiance 4x4,Duster,227250,Düz,Dizel,4x4,50.0,1461,90.0,1,0,12.886641043883259
250000,9,Citroen,C- Elysee 1.6 HDİ Attraction,C- Elysee,291472,Düz,Dizel,Önden Çekiş,48.0,1560,92.0,3,0,12.429216196844383
469000,6,Dacia,Sandero 1.5 dCi Stepway,Sandero,104000,Düz,Dizel,Önden Çekiş,50.0,1461,90.0,0,0,13.058358047428417
330000,13,Peugeot,308 1.6 VTi Millesim Otomatik,308,110994,Düz,Benzin,Önden Çekiş,60.0,1598,120.0,3,3,12.706847933442663
550000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,19000,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.217673557208654
550000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,18589,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.217673557208654
550000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,18000,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.217673557208654
550000,1,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,13255,Düz,Dizel,Önden Çekiş,50.0,1248,94.0,0,0,13.217673557208654
269900,12,Renault,Symbol 1.5 dCi Authentique,Symbol,131101,Düz,Dizel,Önden Çekiş,50.0,1461,65.0,2,1,12.505806799006097
342000,6,Fiat,Linea 1.3 Multijet Pop,Linea,151573,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.742566016044742
335000,6,Fiat,Linea 1.3 Multijet Pop,Linea,141198,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,1,0,12.721885810807203
351000,6,Fiat,Linea 1.3 Multijet Pop,Linea,162974,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.768541502448002
353000,6,Fiat,Linea 1.3 Multijet Pop,Linea,147084,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.774223335915433
440000,2,Fiat,Doblo Cargo Maxi 1.6 Multijet,Doblo,46500,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,0,0,12.994530005894443
268700,6,Dacia,Dokker Van 1.5 DCI Ambiance,Dokker,253000,Düz,Dizel,Önden Çekiş,50.0,1461,75.0,0,1,12.501350794603583
195000,10,Citroen,Nemo Combi 1.3 HDI SX Plus Vizyon,Nemo,250000,Düz,Dizel,Önden Çekiş,45.0,1248,74.0,0,2,12.180754837545884
460000,7,Fiat,Doblo Combi 1.6 Multijet Premio,Doblo,144162,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,0,0,13.038981768465277
410900,3,Fiat,1.3 MultiJet Easy 95 Ps Combi,Doblo,51387,Düz,Dizel,Önden Çekiş,60.0,1248,94.0,0,0,12.9261051548715
400000,6,Fiat,1.6 MultiJet Lounge Plus DCT 120 Ps Sedan,Egea,144100,Otomatik,Dizel,Önden Çekiş,45.0,1598,118.0,0,0,12.89921982609012
330000,5,Fiat,1.3 MultiJet Safeline 95 Ps Combi,Doblo,82868,Düz,Dizel,Önden Çekiş,60.0,1248,94.0,0,0,12.706847933442663
280000,13,Dacia,Sandero 1.5 DCI Stepway,Sandero,215700,Düz,Dizel,Önden Çekiş,50.0,1461,70.0,0,0,12.542544882151386
245000,11,Fiat,Punto 1.3 Mjet Easy S-S,Punto,194069,Düz,Dizel,Önden Çekiş,45.0,1248,75.0,0,0,12.409013489526863
270000,9,Fiat,Doblo Combi 1.3 M.jet Safeline,Doblo,212422,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,2,5,12.506177237980511
310000,10,Ford,C-Max 1.6 TDCi Trend,C-Max,282691,Düz,Dizel,Önden Çekiş,53.0,1560,115.0,0,3,12.644327576461329
355900,6,Fiat,1.6 MultiJet Trekking 105 Ps Combi,Doblo,168739,Düz,Dizel,Önden Çekiş,60.0,1598,103.0,4,1,12.782405071498284
418500,11,Ford,Focus 1.0 GTDi EcoBoost Style,Focus,107639,Düz,Benzin,Önden Çekiş,55.0,9990,125.0,8,1,12.944432168911668
275900,7,Fiat,1.4 S7 Popstar 77 Ps Hatchback,Punto,76000,Düz,Benzin,Önden Çekiş,45.0,1368,76.0,0,0,12.527793760205377
315000,8,Hyundai,1.6 CRDI Mode DCT 136 Ps Sedan,Accent Blue,220000,Otomatik,Dizel,Önden Çekiş,43.0,1582,134.0,7,0,12.66032791780777
368000,3,Fiat,1.3 MultiJet Premio Plus 95 Ps Combi,Doblo,95000,Düz,Dizel,Önden Çekiş,60.0,1248,94.0,0,0,12.815838217151068
235000,13,Fiat,Linea 1.3 Multijet Active Plus,Linea,220000,Düz,Dizel,Önden Çekiş,45.0,1248,90.0,5,0,12.367340793126296
268000,10,Fiat,Linea 1.4 Fire Active Plus,Linea,66000,Düz,Benzin,Önden Çekiş,45.0,1368,77.0,8,0,12.498742259492994
265000,10,Renault,Symbol 1.5 dCi Joy,Symbol,146500,Düz,Dizel,Önden Çekiş,50.0,1461,90.0,1,2,12.487485104968359
235900,10,Fiat,Doblo Combi 1.3 Multijet Dynamic,Doblo,207067,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,0,0,12.371163265395767
340000,11,Ford,Fiesta 1.4 TDCi Titanium,Fiesta,151895,Düz,Benzin,Önden Çekiş,45.0,1398,68.0,3,1,12.736700896592344
490000,10,Ford,C-Max 1.6 TDCi Titanium,C-Max,189900,Düz,Benzin,Önden Çekiş,53.0,1560,115.0,2,0,13.102160670086809
249900,12,Fiat,Punto EVO 1.3 Mjet Active,Punto,155889,Düz,Benzin,Önden Çekiş,45.0,1248,75.0,5,3,12.428816116823043
315000,5,Fiat,1.3 MultiJet Safeline ESP 90 Ps Combi,Doblo,168831,Düz,Dizel,Önden Çekiş,60.0,1248,89.0,1,0,12.66032791780777
220000,9,Citroen,Nemo Combi 1.3 HDI SX Plus,Nemo,110719,Düz,Dizel,Önden Çekiş,45.0,1248,74.0,10,3,12.301382825334498
408000,12,Ford,Focus 1.6 Comfort,Focus,99334,Düz,LPG & Benzin,Önden Çekiş,55.0,1596,100.0,0,0,12.9190224533863
259500,10,Fiat,Linea 1.3 Multijet Actual,Linea,240890,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.46651198158808
269500,10,Fiat,Linea 1.3 Multijet Actual,Linea,205155,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.504323669331189
259500,10,Fiat,Linea 1.3 Multijet Actual,Linea,197210,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.46651198158808
707000,2,Opel,1.5 CDTI Ultimate Otomatik 132 Ps Kombi,Combo,18138,Otomatik,Dizel,Önden Çekiş,50.0,1499,130.0,0,0,13.468785944878709
450000,8,Hyundai,1.2 MPI Elite 84 Ps Hatchback,i20,123453,Düz,Benzin,Önden Çekiş,50.0,1248,83.0,0,0,13.017002861746503
462000,3,Fiat,1.4 16V Fire Street 95 Ps Hatchback,Egea,73442,Düz,LPG & Benzin,Önden Çekiş,50.0,1368,94.0,0,0,13.043320170063875
360900,8,Hyundai,1.2 MPI Style 84 Ps Hatchback,i20,46136,Düz,Benzin,Önden Çekiş,50.0,1248,83.0,3,1,12.79635619063088
475900,7,Ford,Focus 1.6 TDCi Trend X,Focus,34217,Düz,Benzin,Önden Çekiş,53.0,1560,95.0,1,0,13.072963027109202
249500,10,Fiat,Linea 1.3 Multijet Actual,Linea,264671,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.427214194173711
218500,10,Fiat,Linea 1.3 Multijet Actual,Linea,383962,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.294541293517781
450000,9,Opel,Astra 1.6 CDTI Start-Stop Cosmo,Astra,120359,Düz,Dizel,Önden Çekiş,56.0,1598,136.0,7,0,13.017002861746503
430000,7,Fiat,1.4 Fire Urban 95 Ps Sedan,Egea,100200,Düz,Benzin,Önden Çekiş,45.0,1368,94.0,4,0,12.971540487669746
1250000,2,Jeep,1.3 GSE 4x2 Longitude DDCT 150 Ps SUV,Compass,6046,Otomatik,Benzin,Önden Çekiş,55.0,1332,148.0,0,0,14.038654109278484
750000,2,Opel,1.4 Turbo Edition CVT 145 Ps Hatchback,Astra,7437,Otomatik,Benzin,Önden Çekiş,48.0,1342,143.0,0,0,13.527828485512494
650000,8,Audi,1.6 TDI Attraction S-Tronic 110 Ps Sportback,A3,147929,Otomatik,Dizel,Önden Çekiş,50.0,1598,109.0,0,0,13.38472764187182
650000,8,Opel,1.6 CDTI Cosmo Otomatik 136 Ps SUV,Mokka,73770,Düz,Dizel,Önden Çekiş,52.0,1598,134.0,0,0,13.38472764187182
362500,12,Kia,Ceed 1.6 CRDi Motion Otomatik,Ceed,136641,Otomatik,Dizel,Önden Çekiş,53.0,1582,115.0,3,0,12.800779753276867
320000,7,Fiat,Doblo Combi 1.6 Multijet Safeline,Doblo,252238,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,0,1,12.676076274775909
350000,3,Fiat,Doblo Combi 1.6 Multijet Easy,Doblo,32250,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,0,0,12.765688433465597
200000,18,Fiat,Albea 1.3 Multijet Active,Albea,275000,Düz,Dizel,Önden Çekiş,48.0,1248,70.0,2,0,12.206072645530174
285000,7,Hyundai,i10 1.0 D-CVVT Style,i10,129000,Düz,Benzin,Önden Çekiş,40.0,9980,65.0,1,0,12.560244459250788
230000,9,Fiat,Doblo Combi Maxi 1.3 M.jet Easy,Doblo,276000,Düz,Dizel,Önden Çekiş,60.0,1248,90.0,12,0,12.345834587905333
275000,7,Fiat,Linea 1.3 Multijet Pop,Linea,140000,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.524526376648708
237500,10,Fiat,Linea 1.3 Multijet Pop,Linea,300293,Düz,Dizel,Önden Çekiş,45.0,1248,95.0,0,0,12.377922902456833
300000,11,Fiat,Punto 1.3 Mjet Lounge,Punto,137804,Düz,Dizel,Önden Çekiş,45.0,1248,75.0,3,1,12.611537753638338
250000,18,Renault,Scenic 1.6 Dynamique Otomatik,Scenic,94500,Düz,Benzin,Önden Çekiş,60.0,1598,115.0,12,0,12.429216196844383
400000,7,Toyota,Yaris 1.33 Fun Special,Yaris,49000,Düz,Benzin,Önden Çekiş,42.0,1329,99.0,2,0,12.89921982609012
416000,2,Fiat,1.6 MultiJet Trekking 120 Ps Combi,Doblo,25000,Düz,Dizel,Önden Çekiş,60.0,1598,118.0,0,0,12.9384405392434
390000,7,Fiat,1.6 MultiJet Safeline 105 Ps Panorama,Doblo,98771,Düz,Dizel,Önden Çekiş,60.0,1598,103.0,1,0,12.873902018105829
530000,8,Nissan,Juke 1.5 dCi Sky Pack,Juke,75260,Düz,Dizel,Önden Çekiş,46.0,1461,110.0,0,0,13.180632285528304
275000,15,Ford,Mondeo 1.6 Titanium,Mondeo,310563,Düz,Benzin,Önden Çekiş,70.0,1596,125.0,9,1,12.524526376648708
235000,13,Peugeot,207 1.4 Comfort,207,245463,Düz,Benzin,Önden Çekiş,50.0,1360,75.0,3,3,12.367340793126296
235000,10,Fiat,Doblo Combi 1.6 M.jet Premio,Doblo,257000,Düz,Dizel,Önden Çekiş,60.0,1598,105.0,5,1,12.367340793126296
400000,3,Fiat,1.3 MultiJet Easy 95 Ps Sedan,Egea,117389,Düz,Dizel,Önden Çekiş,45.0,1248,94.0,0,0,12.89921982609012
395000,3,Fiat,1.4 16V Fire Urban Plus 95 Ps Hatchback,Egea,21237,Düz,Benzin,Önden Çekiş,50.0,1368,94.0,0,0,12.886641043883259
250000,5,Fiat,1.3 MultiJet 95 Ps Cargo,Doblo,190327,Düz,Dizel,Önden Çekiş,60.0,1248,94.0,0,0,12.429216196844383
235000,19,Ford,1.4 TDCI Comfort Otomatik 68 Ps Hatchback,Fiesta,235287,Otomatik,Dizel,Önden Çekiş,45.0,1399,67.0,0,0,12.367340793126296
275000,6,Peugeot,1.6 HDI Access 93 Ps Sedan,301,194000,Düz,Dizel,Önden Çekiş,50.0,1560,92.0,3,2,12.524526376648708
275000,6,Peugeot,301 1.6 Hdi Access,301,162325,Düz,Dizel,Önden Çekiş,50.0,1560,92.0,4,1,12.524526376648708
195000,11,Peugeot,206+ 1.4 Envy,206+,145000,Düz,Benzin,Önden Çekiş,50.0,1360,75.0,12,0,12.180754837545884
965000,3,Honda,Civic 1.6 i-VTEC Executive Eco Otomatik,Civic,28222,Düz,LPG & Benzin,Önden Çekiş,50.0,1598,125.0,0,0,13.779883380321124
565000,3,Seat,1.0 Evo Style 80 Ps Hatchback,Ibiza,14484,Düz,Benzin,Önden Çekiş,40.0,9990,79.0,0,0,13.244581010128577
575000,6,Renault,1.2 Tce Touch 130 Ps Sedan,Megane,84775,Otomatik,Benzin,Önden Çekiş,49.0,1198,128.0,0,0,13.262125319779487
617000,3,Opel,1.5 CDTI Excellence Otomatik 132 Ps Kombi,Combo,40334,Otomatik,Benzin,Önden Çekiş,50.0,1499,130.0,0,0,13.332624302887524
792000,6,Skoda,1.6 TDI GreenTec Style DSG 115 Ps Hatchback,Octavia,85973,Otomatik,Dizel,Önden Çekiş,50.0,1598,114.0,0,0,13.582316670796564
631000,7,Volkswagen,1.6 TDI BMT Comfortline 110 Ps Hatchback,Golf,137000,Düz,Dizel,Önden Çekiş,50.0,1598,108.0,0,0,13.35506114152335
585000,8,Seat,1.2 TSI Style DSG 110 Ps Hatchback,Leon,60000,Otomatik,Benzin,Önden Çekiş,50.0,1197,109.0,0,0,13.279367126213993
397000,4,Peugeot,1.2 VTI PureTech Active 83 Ps Sedan,301,110000,Düz,Benzin,Önden Çekiş,50.0,1199,82.0,0,0,12.891691559669328
